Fecha contable;Fecha de emisión;Tipo de comprobante;Nro. Comprobante;Cód. condición de compra;Condición de compra;Codigo Proveedor;Razón social;Nombre provincia;Cód. Artículo;Descripción;Código de concepto;Concepto;Cantidad;Precio unitario;Importe;
01/07/2022;15/06/2022;N/C;A0252401026815;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;130,50;-130,50;
01/07/2022;15/06/2022;N/C;A0252401026917;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;6,63;-6,63;
01/07/2022;15/06/2022;N/C;A0252401026917;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;126,00;-126,00;
01/07/2022;15/06/2022;N/C;A0252401029513;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;6,87;-6,87;
01/07/2022;15/06/2022;N/C;A0252401029513;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;130,50;-130,50;
01/07/2022;15/06/2022;N/C;A0252401034561;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;6,87;-6,87;
01/07/2022;15/06/2022;N/C;A0252401034561;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;130,50;-130,50;
01/07/2022;15/06/2022;N/C;A0252401036559;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;6,87;-6,87;
01/07/2022;15/06/2022;N/C;A0252401036559;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;130,50;-130,50;
01/07/2022;15/06/2022;N/C;A0252401037910;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;6,87;-6,87;
01/07/2022;15/06/2022;N/C;A0252401037910;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;130,50;-130,50;
01/07/2022;15/06/2022;N/C;A0252401038139;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;12,94;-12,94;
01/07/2022;15/06/2022;N/C;A0252401038139;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;246,00;-246,00;
01/07/2022;15/06/2022;N/C;A0252401038414;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;9,59;-9,59;
01/07/2022;15/06/2022;N/C;A0252401038414;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;182,25;-182,25;
01/07/2022;16/06/2022;FAC;A0000900036291;1;CONTADO;4032;RAMON FRANCO NORTE S.R.L.;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;310,77;310,77;
01/07/2022;16/06/2022;FAC;A0000900036291;1;CONTADO;4032;RAMON FRANCO NORTE S.R.L.;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;1.396,06;1.396,06;
01/07/2022;17/06/2022;FAC;A0501400253574;2;TRANSFERENCIA;3513;AUTOPISTAS URBANAS S.A;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;103,39;103,39;
01/07/2022;17/06/2022;FAC;A0501400253574;2;TRANSFERENCIA;3513;AUTOPISTAS URBANAS S.A;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;1.042,47;1.042,47;
01/07/2022;18/06/2022;FAC;A0071103106982;2;TRANSFERENCIA;3511;AUTOPISTAS DEL SOL S.A;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;1.548,74;1.548,74;
01/07/2022;24/06/2022;FAC;A0007700171976;2;TRANSFERENCIA;3395;OSDE ORGANIZACION DE SERVICIOS DIRECTOS EMPRESARIO;Buenos Aires;0;SIN ARTICULO;316;MEDICINA PREPAGA;0,00;227.771,06;227.771,06;
01/07/2022;28/06/2022;FAC;A0000200000363;2;TRANSFERENCIA;4441;CASTRO ROBERTO CARLOS;Buenos Aires;0;SIN ARTICULO;238;MAN.MAQUINAS Y HERRAMIEN;0,00;15.000,00;15.000,00;
01/07/2022;28/06/2022;FAC;A0001300021045;1;CONTADO;3968;IACONO RAFAEL;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;147,33;147,33;
01/07/2022;28/06/2022;FAC;A0001300021045;1;CONTADO;3968;IACONO RAFAEL;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;704,69;704,69;
01/07/2022;28/06/2022;FAC;A0095500103976;2;TRANSFERENCIA;46;TELEFONICA DE ARGENTINA S.A. -;Capital Federal;0;SIN ARTICULO;317;TELEFONO ADMINISTRACION;0,00;1.147,55;1.147,55;
01/07/2022;28/06/2022;FAC;A0095500103976;2;TRANSFERENCIA;46;TELEFONICA DE ARGENTINA S.A. -;Capital Federal;0;SIN ARTICULO;317;TELEFONO ADMINISTRACION;0,00;3.835,00;3.835,00;
01/07/2022;29/06/2022;FAC;A0201300017553;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;457,38;457,38;
01/07/2022;29/06/2022;FAC;A0201300017553;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;2.101,33;2.101,33;
01/07/2022;29/06/2022;FAC;C0000200001539;1;CONTADO;110;JAVIER DARIO PASTORE - REMIS LOS AMIGOS;Buenos Aires;0;SIN ARTICULO;345;MENSAJERIA Y REMIS;0,00;800,00;800,00;
01/07/2022;30/06/2022;FAC;A0000500107221;11;CHEQUE 20 DIAS;4290;RANDSTAD ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;254;SERVICIOS PERSONAL EVENTUAL FA;0,00;2.066.542,38;2.066.542,38;
01/07/2022;30/06/2022;FAC;A0002200078199;2;TRANSFERENCIA;2997;ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS;Capital Federal;0;SIN ARTICULO;238;MAN.MAQUINAS Y HERRAMIEN;0,00;1.250,40;1.250,40;
01/07/2022;30/06/2022;FAC;A0002200078199;2;TRANSFERENCIA;2997;ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS;Capital Federal;0;SIN ARTICULO;238;MAN.MAQUINAS Y HERRAMIEN;0,00;305.360,18;305.360,18;
01/07/2022;30/06/2022;FAC;A0012200245880;2;TRANSFERENCIA;353;FEDEX - FEDERAL EXPRESS CORP.;Buenos Aires;0;SIN ARTICULO;238;MAN.MAQUINAS Y HERRAMIEN;0,00;1.086,00;1.086,00;
01/07/2022;30/06/2022;FAC;A0012200245880;2;TRANSFERENCIA;353;FEDEX - FEDERAL EXPRESS CORP.;Buenos Aires;0;SIN ARTICULO;238;MAN.MAQUINAS Y HERRAMIEN;0,00;15.755,04;15.755,04;
01/07/2022;01/07/2022;FAC;A0000100605735;2;TRANSFERENCIA;3975;ZURICH ASEGURADORA ARGENTINA S.A;Capital Federal;0;SIN ARTICULO;233;SEGUROS DE PLANTA;0,00;17.329,39;17.329,39;
01/07/2022;01/07/2022;FAC;A0000100605735;2;TRANSFERENCIA;3975;ZURICH ASEGURADORA ARGENTINA S.A;Capital Federal;0;SIN ARTICULO;233;SEGUROS DE PLANTA;0,00;645.754,94;645.754,94;
01/07/2022;01/07/2022;FAC;A0000200002255;14;CHEQUE 30 DIAS;3809;DIEGO M. KRANEVITTER Y FRANCO J. VESSECCHIA;Buenos Aires;0;SIN ARTICULO;604;CONSUMIBLES;0,00;27.949,45;27.949,45;
01/07/2022;01/07/2022;FAC;A0000200003224;14;CHEQUE 30 DIAS;3503;EMBALAJES TRIOPACK DE ROSSETTI ARIEL NELSON -;Buenos Aires;0;SIN ARTICULO;247;EMBALAJES INSUMOS;0,00;64.276,85;64.276,85;
01/07/2022;01/07/2022;FAC;A0000200007084;2;TRANSFERENCIA;871;SUCESION DE ALVAREZ VILA RICARDO CESAR;Buenos Aires;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;112.720,98;112.720,98;
01/07/2022;01/07/2022;FAC;A0000200007085;2;TRANSFERENCIA;871;SUCESION DE ALVAREZ VILA RICARDO CESAR;Buenos Aires;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;136.241,79;136.241,79;
01/07/2022;01/07/2022;FAC;A0000200007086;2;TRANSFERENCIA;871;SUCESION DE ALVAREZ VILA RICARDO CESAR;Buenos Aires;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;22.003,00;22.003,00;
01/07/2022;01/07/2022;FAC;A0000200007123;2;TRANSFERENCIA;871;SUCESION DE ALVAREZ VILA RICARDO CESAR;Buenos Aires;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;27.716,00;27.716,00;
01/07/2022;01/07/2022;FAC;A0000200072065;10;CHEQUE 15 DIAS;2831;MEDICINA PRODUCTIVA S.A. -;Buenos Aires;0;SIN ARTICULO;311;MEDICINA LABORAL;0,00;5.714,00;5.714,00;
01/07/2022;01/07/2022;FAC;A0000200116139;2;TRANSFERENCIA;4406;MEDICINA INTEGRAL FITZ ROY S.A.;Capital Federal;0;SIN ARTICULO;311;MEDICINA LABORAL;0,00;74.265,00;74.265,00;
01/07/2022;01/07/2022;FAC;A0000201891593;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;157,59;157,59;
01/07/2022;01/07/2022;FAC;A0000201891593;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;6.566,06;6.566,06;
01/07/2022;01/07/2022;FAC;A0000201891766;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;417,21;417,21;
01/07/2022;01/07/2022;FAC;A0000201891766;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;17.383,79;17.383,79;
01/07/2022;01/07/2022;FAC;A0000201895303;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;143,00;143,00;
01/07/2022;01/07/2022;FAC;A0000201895303;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;5.957,90;5.957,90;
01/07/2022;01/07/2022;FAC;A0000201895358;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;213,20;213,20;
01/07/2022;01/07/2022;FAC;A0000201895358;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;8.903,70;8.903,70;
01/07/2022;01/07/2022;FAC;A0000201895995;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;33,67;33,67;
01/07/2022;01/07/2022;FAC;A0000201895995;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;1.402,92;1.402,92;
01/07/2022;01/07/2022;FAC;A0000300002751;2;TRANSFERENCIA;3302;WTC GROUP S.A. -;Buenos Aires;0;SIN ARTICULO;302;HONORARIOS CONTABLE;0,00;47.000,00;47.000,00;
01/07/2022;01/07/2022;FAC;A0000300069795;3;PAGO ANTICIPADO;2088;EXPRESO RODRIGO SRL;Santa Fe;0;SIN ARTICULO;265;FLETES PRODUCCION;0,00;3.700,00;3.700,00;
01/07/2022;01/07/2022;FAC;A0000400000711;1;CONTADO;1025;BULONERA ESTEBAN (de MLacak Miriam Marcela);Buenos Aires;0;SIN ARTICULO;604;CONSUMIBLES;0,00;330,58;330,58;
01/07/2022;01/07/2022;FAC;A0000400029368;2;TRANSFERENCIA;2989;EMERSUR - GESUNDHEIT S.A.-;Buenos Aires;0;SIN ARTICULO;311;MEDICINA LABORAL;0,00;3.981,90;3.981,90;
01/07/2022;01/07/2022;FAC;A0000500013745;14;CHEQUE 30 DIAS;3768;OSVALDO MATIAS MARZANO;Buenos Aires;0;SIN ARTICULO;249;ELEMENTOS DE SEGURIDAD;0,00;5.171,40;5.171,40;
01/07/2022;01/07/2022;FAC;A0000600000985;1;CONTADO;82;D'ADDESE -NEUMATICOS DE ALDO Y BRUNO D´ADDESE;Buenos Aires;0;SIN ARTICULO;240;MANTENIMIENTO VEHICULOS;0,00;661,16;661,16;
01/07/2022;01/07/2022;FAC;A0000700001429;2;TRANSFERENCIA;4451;GUERRA SANTIAGO MANUEL;Buenos Aires;0;SIN ARTICULO;236;MANTEN EDIFICIO FÁBRICA;0,00;1.943,79;1.943,79;
01/07/2022;01/07/2022;FAC;A0000800003766;2;TRANSFERENCIA;4417;D A M E G  S.R.L.;Neuquén;0;SIN ARTICULO;3;MONTAJE DE OBRA;0,00;12.627,96;12.627,96;
01/07/2022;01/07/2022;FAC;A0000900036704;1;CONTADO;4032;RAMON FRANCO NORTE S.R.L.;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;155,40;155,40;
01/07/2022;01/07/2022;FAC;A0000900036704;1;CONTADO;4032;RAMON FRANCO NORTE S.R.L.;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;698,02;698,02;
01/07/2022;01/07/2022;FAC;A0001000000391;2;TRANSFERENCIA;2021;SOS INFORMATIQUE de Daniel Norberto Grosso;Buenos Aires;0;SIN ARTICULO;303;HONORARIOS SISTEMAS;0,00;34.126,03;34.126,03;
01/07/2022;01/07/2022;FAC;A0001100060928;14;CHEQUE 30 DIAS;2073;BULONERA ANSALDI SRL -;Buenos Aires;0;SIN ARTICULO;238;MAN.MAQUINAS Y HERRAMIEN;0,00;203.220,00;203.220,00;
01/07/2022;01/07/2022;FAC;A0001100105407;2;TRANSFERENCIA;3749;EMBOTELLADORA MIDA S.A;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;16.900,00;16.900,00;
01/07/2022;01/07/2022;FAC;A0001201498302;2;TRANSFERENCIA;2435;PROSEGUR ACTIVA ARGENTINA S.A. -;Buenos Aires;0;SIN ARTICULO;320;SEGURIDAD Y ALARMAS;0,00;7.614,51;7.614,51;
01/07/2022;01/07/2022;FAC;A0001300090405;2;TRANSFERENCIA;2546;GCV S.A.;Buenos Aires;0;SIN ARTICULO;361;COMBUSTIBLES ADMINISTRACION;0,00;1.022,63;1.022,63;
01/07/2022;01/07/2022;FAC;A0001300090405;2;TRANSFERENCIA;2546;GCV S.A.;Buenos Aires;0;SIN ARTICULO;361;COMBUSTIBLES ADMINISTRACION;0,00;5.934,08;5.934,08;
01/07/2022;01/07/2022;FAC;A0004002046295;2;TRANSFERENCIA;3555;LAKAUT S.A;Buenos Aires;0;SIN ARTICULO;238;MAN.MAQUINAS Y HERRAMIEN;0,00;2.894,68;2.894,68;
01/07/2022;01/07/2022;FAC;A0044001670503;2;TRANSFERENCIA;3029;AEROPUERTOS ARGENTINA 2000 S.A.;Capital Federal;0;SIN ARTICULO;238;MAN.MAQUINAS Y HERRAMIEN;0,00;16.017,30;16.017,30;
01/07/2022;01/07/2022;FAC;A0128101763272;2;TRANSFERENCIA;3764;AMX ARGENTINA S.A;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;16,97;16,97;
01/07/2022;01/07/2022;FAC;A0128101763272;2;TRANSFERENCIA;3764;AMX ARGENTINA S.A;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;426,48;426,48;
01/07/2022;01/07/2022;FAC;A0502300012361;1;CONTADO;3498;PAN AMERICAN ENERGY LLC SUC ARGENTINA;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;193,21;193,21;
01/07/2022;01/07/2022;FAC;A0502300012361;1;CONTADO;3498;PAN AMERICAN ENERGY LLC SUC ARGENTINA;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;1.079,99;1.079,99;
02/07/2022;02/07/2022;FAC;A0000700090452;2;TRANSFERENCIA;2002;TOFEMA S.A. -;Buenos Aires;0;SIN ARTICULO;236;MANTEN EDIFICIO FÁBRICA;0,00;2.067,13;2.067,13;
02/07/2022;02/07/2022;FAC;A0000900036746;1;CONTADO;4032;RAMON FRANCO NORTE S.R.L.;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;155,40;155,40;
02/07/2022;02/07/2022;FAC;A0000900036746;1;CONTADO;4032;RAMON FRANCO NORTE S.R.L.;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;698,02;698,02;
02/07/2022;02/07/2022;FAC;A0004700000023;2;TRANSFERENCIA;4459;TEXTIL DEL CAMPO SRL;Capital Federal;0;SIN ARTICULO;361;COMBUSTIBLES ADMINISTRACION;0,00;11.487,60;11.487,60;
02/07/2022;02/07/2022;FAC;A0005002681686;2;TRANSFERENCIA;3514;AUTOPISTAS DE BUENOS AIRES S.A;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;823,14;823,14;
02/07/2022;02/07/2022;FAC;A0033300000004;2;TRANSFERENCIA;3796;PCDA SA;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;4.243,82;4.243,82;
02/07/2022;02/07/2022;FAC;A0305100400085;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;1.248,94;1.248,94;
02/07/2022;02/07/2022;FAC;A0305100400085;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;7.946,00;7.946,00;
02/07/2022;02/07/2022;FAC;A0305100400085;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;23.730,18;23.730,18;
03/07/2022;03/07/2022;FAC;A0501400260345;2;TRANSFERENCIA;3513;AUTOPISTAS URBANAS S.A;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;0,13;0,13;
03/07/2022;03/07/2022;FAC;A0501400260345;2;TRANSFERENCIA;3513;AUTOPISTAS URBANAS S.A;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;115,79;115,79;
03/07/2022;03/07/2022;FAC;A0501400260345;2;TRANSFERENCIA;3513;AUTOPISTAS URBANAS S.A;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;1.162,96;1.162,96;
04/07/2022;04/07/2022;N/C;A0001000018733;10;CHEQUE 15 DIAS;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;63.828,60;-63.828,60;
04/07/2022;04/07/2022;N/C;A0001000018734;10;CHEQUE 15 DIAS;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;59.186,52;-59.186,52;
04/07/2022;04/07/2022;N/C;A0001000018735;10;CHEQUE 15 DIAS;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;217.017,24;-217.017,24;
04/07/2022;04/07/2022;NIC;A0000100016308;2;TRANSFERENCIA;3571;PEREZ JOSE MARIA;Buenos Aires;114305;ANTICIPOS GASTOS COMEX;0;SIN CONCEPTO;-1,00;22.694,76;-22.694,76;
04/07/2022;04/07/2022;NIC;A0000100016309;2;TRANSFERENCIA;3571;PEREZ JOSE MARIA;Buenos Aires;114305;ANTICIPOS GASTOS COMEX;0;SIN CONCEPTO;-1,00;22.664,51;-22.664,51;
04/07/2022;04/07/2022;NIC;A0000200001365;2;TRANSFERENCIA;3560;FLETES CORDOBA de  RIVADERO SERGIO REYNALDO;Buenos Aires;114305;ANTICIPOS GASTOS COMEX;0;SIN CONCEPTO;-1,00;6.050,00;-6.050,00;
04/07/2022;04/07/2022;FAC;A0000400011224;14;CHEQUE 30 DIAS;4286;AGUIMAI SOCIEDAD EN COMANDITA POR ACCIONES;Capital Federal;115207;TRAB.DE 3ROS.PINTURA ;0;SIN CONCEPTO;1,00;182.580,20;182.580,20;
04/07/2022;04/07/2022;FAC;A0001000156068;10;CHEQUE 15 DIAS;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;115207;TRAB.DE 3ROS.PINTURA ;0;SIN CONCEPTO;1,00;65.998,38;65.998,38;
04/07/2022;04/07/2022;FAC;A0000100016309;2;TRANSFERENCIA;3571;PEREZ JOSE MARIA;Buenos Aires;116100;VIDRIO IMPORTADOS;0;SIN CONCEPTO;1,00;18.731,00;18.731,00;
04/07/2022;04/07/2022;FAC;A0001000156065;10;CHEQUE 15 DIAS;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;63.828,60;63.828,60;
04/07/2022;04/07/2022;FAC;A0001000156066;10;CHEQUE 15 DIAS;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;59.186,52;59.186,52;
04/07/2022;04/07/2022;FAC;A0001000156067;10;CHEQUE 15 DIAS;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;217.017,24;217.017,24;
04/07/2022;04/07/2022;FAC;A0000200001444;4;CHEQUE AL DIA;3664;COMERCIAL DIALUM S.A;Buenos Aires;116102;VIDRIO;0;SIN CONCEPTO;1,00;8.726.750,00;8.726.750,00;
04/07/2022;04/07/2022;FAC;A0001100013517;4;CHEQUE AL DIA;4296;CRISTALES EBENOR S.A.;Capital Federal;116102;VIDRIO;0;SIN CONCEPTO;1,00;19.446,30;19.446,30;
04/07/2022;04/07/2022;FAC;A0000000000070;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;307;LIBRERIA Y PAPELERIA;0,00;530,00;530,00;
04/07/2022;04/07/2022;FAC;A0000000000070;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;380,00;380,00;
04/07/2022;04/07/2022;FAC;A0000000000070;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;700,00;700,00;
04/07/2022;04/07/2022;FAC;A0000000000070;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;780,00;780,00;
04/07/2022;04/07/2022;FAC;A0000000000070;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;880,00;880,00;
04/07/2022;04/07/2022;FAC;A0000000000070;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;910,00;910,00;
04/07/2022;04/07/2022;FAC;A0000000000070;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;1.170,00;1.170,00;
04/07/2022;04/07/2022;FAC;A0000000000070;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;1.320,00;1.320,00;
04/07/2022;04/07/2022;FAC;A0000000000070;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;4.535,00;4.535,00;
04/07/2022;04/07/2022;FAC;A0000000000070;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;342;VIATICOS COMERCIALES;0,00;350,00;350,00;
04/07/2022;04/07/2022;FAC;A0000000000070;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;342;VIATICOS COMERCIALES;0,00;850,00;850,00;
04/07/2022;04/07/2022;FAC;A0000000000070;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;342;VIATICOS COMERCIALES;0,00;1.542,00;1.542,00;
04/07/2022;04/07/2022;FAC;A0000000000071;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;241;LUBRICANTES Y LIQUIDOS;0,00;1.000,00;1.000,00;
04/07/2022;04/07/2022;FAC;A0000000000071;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;180,00;180,00;
04/07/2022;04/07/2022;FAC;A0000000000071;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;409,50;409,50;
04/07/2022;04/07/2022;FAC;A0000000000071;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;1.399,50;1.399,50;
04/07/2022;04/07/2022;FAC;A0000000000071;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;286;COMBUSTIBLE PRODUCCION;0,00;1.569,00;1.569,00;
04/07/2022;04/07/2022;FAC;A0000000000071;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;2.000,00;2.000,00;
